Name,Country,Users,Purpose,Orbit_Class,Period_min,Launch_Date,Launch_Site,Launch_Vehicle
ORBCOMM FM-103,USA,Commercial,Communications,LEO,98.36,14-07-2014,Cape Canaveral,Falcon 9
ORBCOMM FM-107,USA,Commercial,Communications,LEO,98.34,14-07-2014,Cape Canaveral,Falcon 9
ORBCOMM FM-108,USA,Commercial,Communications,LEO,97.42,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-109,USA,Commercial,Communications,LEO,98.34,14-07-2014,Cape Canaveral,Falcon 9
ORBCOMM FM-110,USA,Commercial,Communications,LEO,97.44,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-112,USA,Commercial,Communications,LEO,97.43,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-113,USA,Commercial,Communications,LEO,97.41,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-114,USA,Commercial,Communications,LEO,97.43,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-115,USA,Commercial,Communications,LEO,97.39,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-116,USA,Commercial,Communications,LEO,97.4,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-117,USA,Commercial,Communications,LEO,97.42,22-12-2015,Cape Canaveral,Falcon 9
ORBCOMM FM-118,USA,Commercial,Communications,LEO,97.44,22-12-2015,Cape Canaveral,Falcon 9
Orbital Factory-2,USA,Civil,Technology Development,LEO,93.9,31-01-2020,Cygnus,Nanoracks Deployer
Orbweaver-1,USA,Military,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
Orbweaver-2,USA,Military,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
ORCA-1,USA,Military,Technology Development,LEO,93.9,08-08-2019,Cygnus,SEOPS Slingshot deployer 
ORS-5,USA,Military,Technology Demonstration,LEO,96.7,26-08-2017,Cape Canaveral,Minotaur 4
OTB-1,USA,Commercial,Technology Development,LEO,99,25-06-2019,Cape Canaveral,Falcon Heavy
Painani-1,Mexico,Military,Earth Observation,LEO,93.6,29-06-2019,Rocket Lab Launch Complex 1,Electron
Paksat-1R,Pakistan,Government/Commercial,Communications,GEO,1436.1,11-08-2011,Xichang Satellite Launch Center,Long March 3B
PakTES-1a,Pakistan,Government,Earth Observation,LEO,96.9,09-07-2018,Jiuquan Satellite Launch Center,Long March 2C
Palapa D1,Indonesia,Commercial,Communications,GEO,1436.09,31-08-2009,Xichang Satellite Launch Center,Long March 3B
Palisade,USA,Commercial,Technology Demonstration,LEO,109.8,17-10-2019,Rocket Lab Launch Complex 1,Electron
USA 207,USA,Military,Earth Observation,GEO,1436.12,08-09-2009,Cape Canaveral,Atlas 5
ParkinsonSat-2,USA,Military,Technology Development,Elliptical,96.2,25-06-2019,Cape Canaveral,Falcon Heavy
Pathfinder II,USA,Commercial,Communications,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
Paz,Spain,Military/Commercial,Earth Observation,LEO,94.8,22-02-2018,Vandenberg AFB,Falcon 9
Pearl White 1,USA,Commercial,Technology Development,LEO,95.5,19-08-2019,Rocket Lab Launch Complex 1,Electron
Pearl White 2,USA,Commercial,Technology Development,LEO,95.5,19-08-2019,Rocket Lab Launch Complex 1,Electron
PEASSS,Netherlands,Government,Technology Development,LEO,94.6,15-02-2017,Satish Dhawan Space Centre,PSLV XL
Pegasus,Austria,Civil,Technology Development,LEO,94.5,23-06-2017,Satish Dhawan Space Centre,PSLV
Perseus M1,Russia/USA,Commercial,Communications,LEO,96.99,19-06-2014,Dombarovsky Air Base,Dnepr
Perseus M2,Russia/USA,Commercial,Communications,LEO,96.99,19-06-2014,Dombarovsky Air Base,Dnepr
Cosmos 2486,Russia,Military,Earth Observation,LEO,99.2,07-06-2013,Plesetsk Cosmodrome,Soyuz 2.1b
Cosmos 2506,Russia,Military,Earth Observation,LEO,99,23-06-2015,Plesetsk Cosmodrome,Soyuz 2.1b
PeruSat-1,Peru,Government,Earth Observation,LEO,98.7,16-09-2016,Guiana Space Center,Vega
PICASSO,ESA,Government,Technology Development,LEO,95.5,02-09-2020,Guiana Space Center,Vega
PISAT,India,Government,Technology Development,LEO,94.8,26-09-2016,Satish Dhawan Space Centre,PSLV
Pléiades HR1A ,France/Italy,Government,Earth Observation,LEO,98.7,17-12-2011,Guiana Space Center,Soyuz 2/Fregat
Pléiades HR1B ,France,Government,Earth Observation,LEO,98.45,02-12-2012,Guiana Space Center,Soyuz STA/Fregat
Polar Scout A,USA,Military,Communications,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
Polar Scout B,USA,Military,Communications,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
PolyITAN-1,Ukraine,Civil,Technology Development,LEO,97.03,19-06-2014,Dombarovsky Air Base,Dnepr
PRISMA,Italy,Government,Earth Observation,LEO,97,22-03-2019,Guiana Space Center,Vega
Proba 1,ESA,Government,Technology Demonstration,LEO,96.98,22-10-2001,Satish Dhawan Space Centre,PSLV C3
Proba 2,ESA,Government,Technology Demonstration,LEO,99.2,02-11-2009,Plesetsk Cosmodrome,Breeze KM
Proba 5,ESA,Government,Earth Observation,LEO,101.21,07-05-2013,Guiana Space Center,Vega
Prometheus 2.1,USA,Military,Technology Development,LEO,96.27,11-11-2016,Vandenberg AFB,Atlas 5
Prometheus 2.3,USA,Military,Technology Development,LEO,94.5,26-08-2017,Cape Canaveral,Minotaur 4
Prometheus 2.6,USA,Military,Technology Development,LEO,96.1,25-06-2019,Cape Canaveral,Falcon Heavy
Prometheus 2.7,USA,Military,Technology Development,LEO,93.5,29-06-2019,Rocket Lab Launch Complex 1,Electron
Prometheus 2.9,USA,Military,Technology Development,LEO,93.5,29-06-2019,Rocket Lab Launch Complex 1,Electron
PropCube-1,USA,Military,Space Science,LEO,97.66,08-10-2015,Cape Canaveral,Atlas 5
PropCube-2,USA,Military,Space Science,LEO,93.2,07-12-2017,Cygnus,Nanorack Deployer
PropCube-3,USA,Military,Space Science,LEO,97.65,08-10-2015,Cape Canaveral,Atlas 5
Prox-1,USA,Civil,Technology Development,LEO,99,25-06-2019,Cape Canaveral,Falcon Heavy
Proxima-1,Australia,Commercial,Technology Development,LEO,95,10-11-2018,Rocket Lab Launch Complex 1,Electron
Proxima-2,Australia,Commercial,Technology Development,LEO,95,10-11-2018,Rocket Lab Launch Complex 1,Electron
PRSS-1,Pakistan,Government,Earth Observation,LEO,96.8,09-07-2018,Jiuquan Satellite Launch Center,Long March 2C
Pujiang-1,China,Government,Technology Development,LEO,94.14,24-09-2015,Jiuquan Satellite Launch Center,Long March 11
PWSat-2,Poland,Civil,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
QARMAN,Belgium,Civil,Space Science,LEO,92.9,19-02-2020,International Space Station,Nanorack Deployer
Qiancheng-01,China,Commercial,Earth Observation,LEO,95.5,17-08-2019,Jiuquan Satellite Launch Center,Jielong 1
QPS-SAR 1,Japan,Commercial,Earth Observation,LEO,96.04,11-12-2019,Satish Dhawan Space Centre,PSLV
Qsat-EOS,Japan,Civil,Earth Observation,LEO,95.23,06-11-2014,Dombarovsky Air Base,Dnepr
QSS,China,Government,Space Science,LEO,95.1,15-08-2016,Jiuquan Satellite Launch Center,Long March 2D
Quetzal-1,Japan,Civil,Earth Observation,LEO,92.9,28-04-2020,International Space Station,J-SSOD Deployer
QueztSat-1,USA,Commercial,Communications,GEO,1436.09,29-09-2011,Baikonur Cosmodrome,Proton M
QZS-1,Japan,Government,Navigation/Regional Positioning,GEO,1436,11-09-2010,Tanegashima Space Center,H2A
QZS-2,Japan,Government,Navigation/Regional Positioning,GEO,1436.12,31-05-2017,Tanegashima Space Center,H2A
QZS-3,Japan,Government,Navigation/Regional Positioning,GEO,1436.1,19-08-2017,Tanegashima Space Center,H2A
QZS-4,Japan,Government,Navigation/Regional Positioning,GEO,1435.9,09-10-2017,Tanegashima Space Center,H2A
R3D2,USA,Military,Technology Development,LEO,93.2,29-03-2019,Rocket Lab Launch Complex 1,Electron
RAAF M2 Pathfinder,Australia,Civil/Military,Technology Development,LEO,96.5,13-06-2020,Rocket Lab Launch Complex 1,Electron
Raavana-1,Sri Lanka,Civil,Earth Observation,LEO,92.7,17-06-2019,International Space Station,J-SSOD Deployer
Radarsat-2,Canada,Commercial,Earth Observation,LEO,100.7,14-12-2007,Baikonur Cosmodrome,Soyuz
RadFxSat,USA,Civil,Technology Development,LEO,97.4,18-11-2017,Vandenberg AFB,Delta 2
Radio-ROSTO,Russia,Civil,Communications,MEO,127.45,26-12-1994,Baikonur Cosmodrome,Rokot
Radsat-U,USA,Civil,Technology Development,LEO,92.9,19-02-2020,International Space Station,Nanorack Deployer
Raduga 1-M2,Russia,Military,Communications,GEO,1436.06,28-01-2010,Baikonur Cosmodrome,Proton M
Raduga 1-M3,Russia,Military,Communications,GEO,1436.13,11-11-2013,Baikonur Cosmodrome,Proton M
RANGE-A,USA,Civil,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
RANGE-B,USA,Civil,Technology Development,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
USA 225,USA,Military,Technology Development,LEO,109.42,06-02-2011,Vandenberg AFB,Minotaur 4
RAPIS-1,Japan,Government,Technology Development,LEO,94.7,17-01-2019,Uchinoura Space Center,Epsilon
RASAT,Turkey,Government,Earth Observation,LEO,98.4,17-08-2011,Dombarovsky Air Base,Dnepr
Rascom-QAF 1R,Multinational,Commercial,Communications,GEO,1436.1,04-08-2010,Guiana Space Center,Ariane 5
RAVAN,USA,Government,Technology Development,LEO,96.2,11-11-2016,Vandenberg AFB,Atlas 5
RCM-1,Canada,Government,Earth Observation,LEO,96.6,12-06-2019,Vandenberg AFB,Falcon 9
RCM-2,Canada,Government,Earth Observation,LEO,96.6,12-06-2019,Vandenberg AFB,Falcon 9
RCM-3,Canada,Government,Earth Observation,LEO,96.6,12-06-2019,Vandenberg AFB,Falcon 9
Reaktor Hello World,Finland,Commercial,Earth Observation,LEO,96,29-11-2018,Satish Dhawan Space Centre,PSLV
Red-Eye 1,USA,Military,Technology Development,LEO,92.8,27-06-2019,Dragon CRS-17,Kaber Microsatellite Deployer
Red-Eye 2,USA,Military,Technology Development,LEO,92.9,17-06-2020,International Space Station,Dextre Arm + Kaber Microsatellite Deployer
Red-Eye 3,USA,Military,Technology Development,LEO,92.9,23-06-2020,International Space Station,Dextre Arm + Kaber Microsatellite Deployer
Reimei,Japan,Government,Technology Development,LEO,97,23-08-2005,Baikonur Cosmodrome,Dnepr
Relek,Russia,Government,Earth Observation,LEO,99.22,08-07-2014,Baikonur Cosmodrome,Soyuz-2.1b
RemoveDebris,United Kingdom,Commercial,Technology Development,LEO,92.6,20-06-2018,International Space Station,Kaber Microsatellite Deployer
Resourcesat 2,India/Canada,Government,Earth Observation,LEO,101.3,20-04-2011,Satish Dhawan Space Centre,PSLV C16
Resourcesat 2A,India,Government,Earth Observation,LEO,101.3,07-12-2016,Satish Dhawan Space Centre,PSLV
Resurs-P1,Russia,Government/Commercial,Earth Observation,LEO,93.9,25-06-2013,Baikonur Cosmodrome,Soyuz-2.1b
Resurs-P2,Russia,Government/Commercial,Earth Observation/Communications/Space Science,LEO,93.93,26-12-2014,Baikonur Cosmodrome,Soyuz 2.1b
Resurs-P3,Russia,Government/Commercial,Earth Observation,LEO,94.01,13-03-2016,Baikonur Cosmodrome,Soyuz 2.1b
RISat-1,India,Military,Earth Observation,LEO,95.4,25-04-2012,Satish Dhawan Space Centre,PSLV XL
RISat-2,India,Military,Earth Observation,LEO,94,20-04-2009,Satish Dhawan Space Centre,PSLV C12
RISat-2B,India,Military,Earth Observation,LEO,96,22-05-2019,Satish Dhawan Space Centre,PSLV
RISat-2BR1,India,Military,Earth Observation,LEO,96.02,11-12-2019,Satish Dhawan Space Centre,PSLV
RISESAT,Japan,Civil,Earth Observation,LEO,94.6,18-01-2019,Uchinoura Space Center,Epsilon
Rising-2,Japan,Civil,Earth Observation,LEO,97.27,24-05-2014,Tanegashima Space Center,H2A
Robusta-1B,France,Civil,Earth Science,LEO,94.7,23-06-2017,Satish Dhawan Space Centre,PSLV
Cosmos 2416,Russia,Military,Communications,LEO,114.7,21-12-2005,Plesetsk Cosmodrome,Kosmos 3M
Cosmos 2437,Russia,Military,Communications,LEO,115.9,23-05-2008,Plesetsk Cosmodrome,Rokot
Cosmos 2438,Russia,Military,Communications,LEO,115.8,23-05-2008,Plesetsk Cosmodrome,Rokot
Cosmos 2439,Russia,Military,Communications,LEO,115.8,23-05-2008,Plesetsk Cosmodrome,Rokot
Cosmos 2451,Russia,Military,Communications,LEO,116,06-07-2009,Plesetsk Cosmodrome,Rokot
Cosmos 2453,Russia,Military,Communications,LEO,116,06-07-2009,Plesetsk Cosmodrome,Rokot
Cosmos 2467,Russia,Military,Communications,LEO,115.9,08-09-2010,Plesetsk Cosmodrome,Rokot
Cosmos 2468,Russia,Military,Communications,LEO,115.9,08-09-2010,Plesetsk Cosmodrome,Rokot
Cosmos 2481,Russia,Military,Communications,LEO,115.9,28-07-2012,Plesetsk Cosmodrome,Rokot
Cosmos 2482,Russia,Military,Communications,LEO,115.86,15-01-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2483,Russia,Military,Communications,LEO,115.86,15-01-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2484,Russia,Military,Communications,LEO,115.86,15-01-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2488,Russia,Military,Communications,LEO,115.9,25-12-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2489,Russia,Military,Communications,LEO,115.8,25-12-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2490,Russia,Military,Communications,LEO,115.8,25-12-2013,Plesetsk Cosmodrome,Rokot
Cosmos 2496,Russia,Military,Communications,LEO,115.88,23-05-2014,Plesetsk Cosmodrome,Rokot
Cosmos 2497,Russia,Military,Communications,LEO,115.85,23-05-2014,Plesetsk Cosmodrome,Rokot
Cosmos 2498,Russia,Military,Communications,LEO,115.82,23-05-2014,Plesetsk Cosmodrome,Rokot
Cosmos 2507,Russia,Military,Communications,LEO,116.01,23-09-2015,Plesetsk Cosmodrome,Rokot
Cosmos 2508,Russia,Military,Communications,LEO,115.99,23-09-2015,Plesetsk Cosmodrome,Rokot
Cosmos 2509,Russia,Military,Communications,LEO,116.04,23-09-2015,Plesetsk Cosmodrome,Rokot
Cosmos 2530,Russia,Military,Communications,LEO,116.04,30-10-2018,Plesetsk Cosmodrome,Rokot
Cosmos 2531,Russia,Military,Communications,LEO,116.04,30-10-2018,Plesetsk Cosmodrome,Rokot
Cosmos 2532,Russia,Military,Communications,LEO,116.04,30-10-2018,Plesetsk Cosmodrome,Rokot
Cosmos 2499,Russia,Military,Technology Development,LEO,112.19,23-05-2014,Plesetsk Cosmodrome,Rokot
RSat-P,USA,Civil,Technology Development,LEO,94.6,16-12-2018,Rocket Lab Launch Complex 1,Electron
Rumba,ESA,Government,Space Science,Elliptical,3431.1,09-08-2000,Baikonur Cosmodrome,Soyuz
Salsa,ESA,Government,Space Science,Elliptical,"3,418",16-07-2000,Baikonur Cosmodrome,Soyuz
SALSAT,Germany,Civil,Space Science,LEO,96,28-09-2020,Plesetsk Cosmodrome,Soyuz 2.1b
Samba,ESA,Government,Space Science,Elliptical,"3,430.28",16-07-2000,Baikonur Cosmodrome,Soyuz
SAOCOM-1A,Argentina,Government,Earth Observation,LEO,97.20,07-10-2018,Vandenberg AFB,Falcon 9
SAOCOM-1B,Argentina,Government,Earth Observation,LEO,96.80,31-08-2020,Cape Canaveral,Falcon 9
Sapphire,Canada,Military,Space Observation,LEO,100.40,25-02-2013,Satish Dhawan Space Centre,PSLV
SARAL,India/France,Government,Earth Observation,LEO,100.53,25-02-2013,Satish Dhawan Space Centre,PSLV
SAR-Lupe 1,Germany,Military,Earth Observation,LEO,94.30,19-12-2006,Plesetsk Cosmodrome,Kosmos 3M
SAR-Lupe 2,Germany,Military,Earth Observation,LEO,94.34,02-07-2007,Plesetsk Cosmodrome,Kosmos 3M
SAR-Lupe 3,Germany,Military,Earth Observation,LEO,94.30,01-11-2007,Plesetsk Cosmodrome,Kosmos 3M
SAR-Lupe 4,Germany,Military,Earth Observation,LEO,94.40,27-03-2008,Plesetsk Cosmodrome,Kosmos 3M
SAR-Lupe 5,Germany,Military,Earth Observation,LEO,94.37,22-07-2008,Plesetsk Cosmodrome,Kosmos 3M
Saudicomsat-1,Saudi Arabia,Commercial,Technology Development,LEO,99.2,29-06-2004,Baikonur Cosmodrome,Dnepr
Saudicomsat-2 ,Saudi Arabia,Commercial,Technology Development,LEO,99.6,29-06-2004,Baikonur Cosmodrome,Dnepr
Saudicomsat-3,Saudi Arabia,Commercial,Communications,LEO,98.4,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudicomsat-4,Saudi Arabia,Commercial,Communications,LEO,98.7,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudicomsat-5,Saudi Arabia,Commercial,Communications,LEO,98.5,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudicomsat-6,Saudi Arabia,Commercial,Communications,LEO,98.8,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudicomsat-7,Saudi Arabia,Commercial,Communications,LEO,98.6,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudisat 1C,Saudi Arabia,Government,Communications,LEO,97.8,20-12-2002,Baikonur Cosmodrome,Dnepr
Saudisat-2 ,Saudi Arabia,Government,Earth Observation,LEO,99.1,29-06-2004,Baikonur Cosmodrome,Dnepr
Saudisat-3,Saudi Arabia,Government,Earth Observation,LEO,98.1,17-04-2007,Baikonur Cosmodrome,Dnepr
Saudisat-4,Saudi Arabia,Government,Space Science,LEO,97.68,19-06-2014,Dombarovsky Air Base,Dnepr
Saudisat-5A,Saudi Arabia,Government,Earth Observation,LEO,95.4,07-12-2018,Jiuquan Satellite Launch Center,Long March 2D
Saudisat-5B,Saudi Arabia,Government,Earth Observation,LEO,95.4,07-12-2018,Jiuquan Satellite Launch Center,Long March 2D
USA 230,USA,Military,Earth Observation,GEO,1436.11,07-05-2011,Cape Canaveral,Atlas 5
USA 241,USA,Military,Earth Observation,GEO,1436.11,19-03-2013,Cape Canaveral,Atlas 5
USA 273,USA,Military,Earth Observation,GEO,1436.11,20-01-2017,Cape Canaveral,Atlas 5
USA 282,USA,Military,Earth Observation,GEO,1436.1,19-01-2018,Cape Canaveral,Atlas 5
USA 216,USA,Military,Space Observation,LEO,97.36,26-09-2010,Vandenberg AFB,Minotaur 4
USA 181,USA,Military,Earth Observation,LEO,107.4,03-02-2005,Cape Canaveral,Atlas 3B
USA 181,USA,Military,Earth Observation,LEO,107.4,03-02-2005,Cape Canaveral,Atlas 3B
USA 194,USA,Military,Earth Observation,LEO,107.4,15-06-2007,Cape Canaveral,Atlas 5
USA 194,USA,Military,Earth Observation,LEO,107.4,15-06-2007,Cape Canaveral,Atlas 5
USA 229,USA,Military,Earth Observation,LEO,107.5,15-04-2011,Vandenberg AFB,Atlas 5
USA 229,USA,Military,Earth Observation,LEO,107.4,15-04-2011,Vandenberg AFB,Atlas 5
USA 238,USA,Military,Earth Observation,LEO,107.4,13-09-2012,Vandenberg AFB,Atlas 5
USA 238,USA,Military,Earth Observation,LEO,107.4,13-09-2012,Vandenberg AFB,Atlas 5
USA 264,USA,Military,Earth Observation,LEO,107.4,08-10-2015,Vandenberg AFB,Atlas 5
USA 264,USA,Military,Earth Observation,LEO,107.4,08-10-2015,Vandenberg AFB,Atlas 5
USA 274,USA,Military,Earth Observation,LEO,107.4,01-03-2017,Vandenberg AFB,Atlas 5
USA 274,USA,Military,Earth Observation,LEO,107.4,01-03-2017,Vandenberg AFB,Atlas 5
ScatSat-1,India,Government,Earth Observation,LEO,99.3,26-09-2016,Satish Dhawan Space Centre,PSLV
SCD-1,Brazil,Government,Earth Observation,LEO,99.7,09-02-1993,Cape Canaveral,Pegasus
SCD-2,Brazil,Government,Earth Observation,LEO,99.8,23-10-1998,Cape Canaveral,Pegasus
Scisat-1,Canada,Government,Space Science,LEO,97.6,12-08-2003,Vandenberg AFB,Pegasus XL
SDO,USA,Government,Space Science,GEO,1436.03,11-02-2010,Cape Canaveral,Atlas 5
USA 179,USA,Military,Communications,Elliptical,717.7,31-08-2004,Cape Canaveral,Atlas 2AS
USA 198,USA,Military,Communications,Elliptical,718,10-12-2007,Cape Canaveral,Atlas 5
USA 227,USA,Military,Communications,GEO,1436.1,02-03-2011,Cape Canaveral,Delta 4
USA 236,USA,Military,Communications,GEO,1436.1,20-06-2012,Cape Canaveral,Atlas 5
USA 252,USA,Military,Communications,GEO,1436.1,22-05-2014,Cape Canaveral,Atlas 5
USA 269,USA,Military,Communications,GEO,1436.1,28-07-2016,Cape Canaveral,Atlas 5
USA 279,USA,Military,Communications,GEO,1436.1,15-10-2017,Cape Canaveral,Atlas 5
SDS-4,Japan,Government,Technology Development,LEO,98.1,17-05-2012,Tanegashima Space Center,H2A
Seahawk-1,USA,Civil,Earth Observation,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
SEEDS 2,Japan,Civil,Technology Development,LEO,97,28-04-2008,Satish Dhawan Space Centre,PSLV C9
SeeMe,USA,Military,Earth Observation,LEO,96.3,03-12-2018,Vandenberg AFB,Falcon 9
Sentinel 3B,ESA,Government,Earth Observation,LEO,101.1,25-04-2018,Plesetsk Cosmodrome,Rokot
Sentinel 1A,ESA,Government,Earth Observation,LEO,98.61,03-04-2014,Guiana Space Center,Soyuz
Sentinel 1B,ESA,Government,Earth Observation,LEO,98.7,25-04-2016,Guiana Space Center,Soyuz 2.1a
Sentinel 2A,ESA,Government,Earth Observation,LEO,100.62,23-06-2015,Guiana Space Center,Vega
Sentinel 2B,ESA,Government,Earth Observation,LEO,100.4,06-03-2017,Guiana Space Center,Vega
Sentinel 3A,ESA,Government,Earth Observation,LEO,100.9,16-02-2016,Plesetsk Cosmodrome,Rokot
Sentinel 5P,ESA,Government,Earth Observation,LEO,101.2,13-10-2017,Plesetsk Cosmodrome,Rokot
Sentinel 6,ESA,Government,Earth Observation,LEO,112.4,21-11-2020,Vandenberg AFB,Falcon 9
SES-1,Luxembourg,Commercial,Communications,GEO,1436.1,24-04-2010,Baikonur Cosmodrome,Proton M
SES-10,Luxembourg,Commercial,Communications,GEO,1436.1,30-03-2017,Cape Canaveral,Falcon 9
SES-11/EchoStar 105,Luxembourg,Commercial,Communications,GEO,1436,11-10-2017,Cape Canaveral,Falcon 9
SES-12,Luxembourg,Commercial ,Communications,GEO,1436,04-06-2018,Cape Canaveral,Falcon 9
SES-14,Luxembourg,Commercial,Communications,GEO,1436,25-01-2018,Guiana Space Center,Ariane 5
SES-15,Luxembourg,Commercial,Communications,GEO,1436.1,18-05-2017,Guiana Space Center,Soyuz
SES-2,Luxembourg,Commercial,Communications,GEO,1436.19,21-09-2011,Guiana Space Center,Ariane 5 ECA
SES-3,Luxembourg,Commercial,Communications,GEO,1439.41,15-07-2011,Baikonur Cosmodrome,Proton M
SES-4,Luxembourg,Commercial,Communications,GEO,1436.1,14-02-2012,Baikonur Cosmodrome,Proton M
SES-5,Luxembourg,Commercial,Communications,GEO,1436.12,09-07-2012,Baikonur Cosmodrome,Proton M
SES-6,Luxembourg,Commercial,Communications,GEO,1436.09,03-06-2013,Baikonur Cosmodrome,Proton M
SES-7,Luxembourg,Commercial,Communications,GEO,1436.1,16-05-2009,Baikonur Cosmodrome,Breeze M
SES-8,Luxembourg,Commercial,Communications,GEO,1436.07,03-12-2013,Cape Canaveral,Falcon 9
SES-9,Luxembourg,Commercial,Communications,GEO,1436.2,04-03-2016,Cape Canaveral,Falcon 9
SGDC,Brazil,Commercial/Military,Communications,GEO,1436.11,04-05-2017,Guiana Space Center,Ariane 5
Shaonian Xing,China,Civil,Technology Development,LEO,94.5,02-02-2018,Jiuquan Satellite Launch Center,Long March 2D
SHFT,USA,Military,Space Science,LEO,94.7,16-12-2018,Rocket Lab Launch Complex 1,Electron
Shields 1,USA,Government,Technology Development,LEO,94.7,16-12-2018,Rocket Lab Launch Complex 1,Electron
Shijian 11-01,China,Government,Space Science,LEO,98.7,12-11-2009,Jiuquan Satellite Launch Center,Long March 2C
Shijian 11-02,China,Government,Technology Development,LEO,98.7,29-07-2011,Jiuquan Satellite Launch Center,Long March 2C
Shijian 11-03,China,Government,Technology Development,LEO,98.7,06-07-2011,Jiuquan Satellite Launch Center,Long March 2C
